h     3.96419057   -2.67185055    0.00142279
h     3.83500367    2.69318093    0.19136501
c    -2.17466721    1.34815429   -0.08170065
c    -2.19523305   -1.28644023    0.02802987
n    -0.04812057   -2.65837949   -0.02311701
c     2.27061598   -1.40923596    0.04979838
c     2.11307803    1.34801940   -0.04960836
n     0.01843182    2.70137766    0.10100371
h    -3.95220578    2.10583363   -0.12633411
h    -3.69472782   -2.72341501    0.07981974
h     4.02783869   -2.35146964   -0.02155780
h     3.86721043    2.36569026   -0.37674282
c    -2.06857390    1.20586971    0.10033827
c    -2.19005616   -1.34158281   -0.06345832
n     0.04393942   -2.60977317   -0.00657745
c     2.01181599   -1.27323064    0.01657692
c     2.15752450    1.36584162   -0.01874655
n     0.02894990    2.63583681   -0.05827927
h    -3.87073800    2.72083440   -0.07252631
h    -4.00068501   -2.50881890    0.18873888
h     3.79121221   -2.41839088    0.07535228
h     4.13159137    2.35791813    0.29590855
c    -2.11786363    1.37913538    0.04332130
c    -2.12438820   -1.35430889    0.01631396
n     0.05598452   -2.73693323   -0.07887438
c     2.03948642   -1.39633482    0.04613625
c     2.18704210    1.35157305    0.03918427
n    -0.05503994    2.76789559   -0.05193879
h    -3.82419233    2.14251741    0.02483700
h    -3.93187981   -2.40254934    0.10405234
h     3.76315686   -2.21724715    0.21905930
h     4.16717731    2.28466076   -0.25793056
c    -2.17768106    1.20151872    0.08164809
c    -2.24008507   -1.30194407    0.12829398
n     0.01106895   -2.60752817   -0.17740109
c     2.24370217   -1.39456870    0.10876394
c     2.23470440    1.35440051    0.00337591
n    -0.01965292    2.71766866   -0.05518023
h    -3.96402930    2.45614026   -0.65998725
h    -4.07268125   -2.27042230    0.03713299
h     3.56905027   -2.58547185    0.11467761
h     3.86423162    2.54498102   -0.09874679
c    -2.08098805    1.35918694    0.01051164
c    -2.09741933   -1.31329124    0.07522335
n    -0.01667322   -2.70416775    0.01868227
c     2.19348644   -1.35742902   -0.03990045
c     2.10597511    1.28848710    0.07361193
n    -0.10561776    2.69145977   -0.01464546
h    -4.04060031    2.62481998   -0.52835787
h    -3.76833461   -2.20412877   -0.38134582
h     3.90161199   -2.15621903   -0.45823811
h     4.16378413    2.18675576   -0.11167945
c    -2.16771780    1.30975853    0.07055330
c    -2.24665558   -1.38291776   -0.12353112
n     0.00604217   -2.58960336    0.13602969
c     2.20584104   -1.39250908   -0.08994295
c     2.15947618    1.41516166   -0.02797646
n     0.02782381    2.68807065    0.06485592
h    -3.87748210    2.18244578   -0.18793980
h    -3.99450166   -2.50924972   -0.40137270
h     3.90787804   -2.86215582    0.31499571
h     4.07819863    2.42274597   -0.48014893
c    -2.09697901    1.34925550   -0.01093376
c    -2.15751553   -1.39019549   -0.03515787
n     0.03312244   -2.68743107    0.01032254
c     2.16061892   -1.34128136    0.05245790
c     2.09774567    1.30580903   -0.11804754
n    -0.01225387    2.74063334    0.09889116
h    -4.03770642    2.62115606    0.04643760
h    -4.03715151   -2.25198786   -0.20334457
h     3.94266061   -2.58117064    0.32018795
h     3.79611985    2.38345399   -0.34974570
c    -2.14592433    1.31848985   -0.05610528
c    -2.14321485   -1.26632606   -0.11121562
n    -0.02452897   -2.74444355    0.16467831
c     2.12185621   -1.30377481   -0.05877172
c     2.17771253    1.32701112   -0.10578191
n    -0.01720591    2.73124548    0.11437493
h    -4.03626242    2.30372806    0.02860360
h    -3.39936096   -2.69731827    0.01939946
h     3.95744098   -2.52316042   -0.34860900
h     3.93376480    2.20153009    0.37853790
c    -2.21966654    1.38946547   -0.08569732
c    -2.04144764   -1.30232886    0.01429852
n     0.00878951   -2.75689607    0.03628059
c     2.08683902   -1.28709914   -0.09898559
c     2.18874607    1.33848425    0.02966558
n    -0.01823834    2.61747834    0.04973261
h    -3.91577230    2.54596264   -0.24514395
h    -3.72808825   -2.23825649    0.49290923
h     3.70557828   -2.35770103   -0.05118088
h     3.89710698    2.33624732    0.28536872
c    -2.16250649    1.25341705   -0.13169246
c    -2.18407447   -1.38607436    0.09200452
n    -0.01535399   -2.66488632   -0.01558932
c     2.09834238   -1.31189566   -0.06226724
c     2.25820831    1.35891581   -0.00803037
n     0.01659192    2.78297424    0.09780085
h    -3.76900470    2.28621163   -0.45018666
h    -3.91303102   -2.56499530    0.43447659
h     3.78269166   -2.75526161   -0.02214136
h     3.76332710    2.41389210    0.20635516
c    -2.14260933    1.23722973   -0.03876139
c    -2.22616658   -1.35038664    0.09402284
n    -0.02942474   -2.66822940   -0.08828181
c     2.08529935   -1.35842973    0.05390321
c     2.31631650    1.46750652    0.04423723
n    -0.02222749    2.66211346   -0.03614585
h    -3.80212886    2.57785731    0.30495814
h    -4.13132233   -2.61594543   -0.21460979
h     4.02622126   -2.27031663    0.10159412
h     4.23352613    2.44200761   -0.29130541
c    -2.14349354    1.41412316    0.00308625
c    -2.14540642   -1.32905028    0.00910150
n     0.01005125   -2.76286872    0.03402222
c     2.04583577   -1.33435676   -0.02050224
c     2.19408381    1.31954951    0.05529847
n     0.02706586    2.71424561   -0.03116208
h    -4.26761986    1.98682737   -0.10986823
h    -3.93504791   -2.60786797   -0.11614064
h     4.24848203   -1.86829765   -0.46401323
h     4.02220308    2.32751690    0.09033944
c    -2.24492821    1.47874114    0.15118060
c    -2.20384669   -1.43516742   -0.13816808
n    -0.01837530   -2.76068856    0.03555676
c     2.24828025   -1.28775661    0.02488206
c     2.23774443    1.29660294   -0.07181103
n     0.00435174    2.70749060   -0.03077932
h    -4.15390247    2.47571250    0.01738704
h    -3.98774923   -2.32767537   -0.04422372
h     4.20694352   -2.42883149    0.33158036
h     3.68562312    2.39521678    0.03308455
c    -2.11971931    1.37524509   -0.07247071
c    -2.09312361   -1.27552778    0.05899252
n    -0.03413401   -2.76516187    0.03817675
c     2.15588033   -1.32730830   -0.07696986
c     2.10121830    1.28595420    0.00772375
n    -0.03740000    2.71501267    0.04519660
h    -3.83259710    2.14600956   -0.39081239
h    -3.61137841   -2.28084423    0.12242546
h     4.08526467   -2.45714440   -0.30878683
h     3.82520111    2.59321177    0.40464230
c    -2.17860757    1.31570031    0.02496539
c    -2.24109365   -1.36995236   -0.03000401
n     0.00232478   -2.70623780    0.01882353
c     2.20708814   -1.31403473   -0.08712121
c     2.08975994    1.30395959    0.15956689
n     0.14171477    2.79282927   -0.08635039
h    -4.10358312    2.47146110   -0.07689345
h    -3.94530124   -2.90129971    0.39738464
h     4.00295605   -2.49511745   -0.15473313
h     3.50872457    2.48845890   -0.03085635
c    -2.16533402    1.31242194   -0.00367323
c    -2.10484161   -1.20713696    0.04966074
n     0.06237636   -2.69063213    0.01840207
c     2.17828672   -1.32012521   -0.04055094
c     2.07903087    1.23422311   -0.03057499
n    -0.06249658    2.67733447    0.00366222
h    -3.64142812    2.62038526   -0.16473474
h    -3.88355597   -2.46507040   -0.22121031
h     3.77306430   -2.48046797   -0.04194096
h     3.90682894    2.27891531    0.42091017
c    -2.19649353    1.31485577    0.07764465
c    -2.11703282   -1.36377041   -0.03931208
n     0.01224138   -2.65479500    0.03003108
c     2.14963771   -1.33891268   -0.04145595
c     2.11275567    1.32026157    0.04304154
n     0.03836117    2.73018849   -0.05920586
h    -4.01116770    2.54186774    0.17083130
h    -3.93958179   -2.44631131   -0.32602075
h     3.90598783   -2.65758321    0.25862788
h     3.95106186    2.31971439   -0.17380827
c    -2.29357448    1.41643443    0.00365176
c    -2.10463748   -1.33796169    0.06403976
n    -0.00384382   -2.79062016   -0.04439449
c     2.17612450   -1.35632431    0.01659976
c     2.14120609    1.41081285    0.02722202
n     0.10043409    2.70555562   -0.05379569
h    -4.17152513    2.21230123   -0.01577299
h    -3.87375823   -2.53964966   -0.04452746
h     3.68209749   -2.62949036   -0.17682461
h     3.98505026    2.55415689    0.27242691
c    -2.09488701    1.34449764   -0.08597694
c    -2.21939067   -1.35647591   -0.03104009
n     0.05994337   -2.75961057    0.10847228
c     2.11182229   -1.23388371   -0.02857956
c     2.14849437    1.27696099    0.02809724
n    -0.00101496    2.71455931    0.05125438
h    -4.01210381    2.59922577    0.00570507
h    -3.96217461   -2.34033024   -0.03462341
h     3.85050345   -2.19888300   -0.81845033
h     3.94809669    2.19531526    0.02839764
c    -2.20844011    1.35406863   -0.07198122
c    -2.19172314   -1.32911643    0.17549384
n     0.04568818   -2.73274380   -0.07992235
c     2.11486738   -1.31018561   -0.02398434
c     2.18970588    1.41901497    0.10472343
n     0.04800485    2.62808060   -0.03804480
h    -3.96913945    2.62124920   -0.02033337
h    -3.82578894   -2.51108357   -0.33243201
h     3.80121734   -2.74683145   -0.01125837
h     3.83112409    2.49651855   -0.19276401
c    -2.15702113    1.38317759   -0.01295848
c    -2.17317480   -1.37507619   -0.05792511
n    -0.03005804   -2.77701028    0.08521440
c     2.17437687   -1.27192569   -0.04559717
c     2.15814219    1.35605554   -0.02059701
n    -0.00741387    2.69601448    0.05402385
h    -3.85176695    2.39825402    0.19815300
h    -3.78193666   -2.25305642   -0.33332246
h     4.01451875   -2.36608815    0.17009928
h     4.11214624    2.24708625   -0.33589717
c    -2.19613308    1.33047690    0.08436388
c    -2.12692622   -1.34838239   -0.08610894
n    -0.02017705   -2.71028653    0.02192681
c     2.09461162   -1.36077198    0.01002963
c     2.12539351    1.38550379    0.04893798
n     0.06982378    2.70451540   -0.08581360
h    -3.61902452    2.39455057    0.35706128
h    -3.74981219   -2.65411707   -0.05594121
h     3.94204559   -2.11228297    0.00757551
h     3.96515522    2.37068114   -0.10299394
c    -2.14680044    1.37532667   -0.01231367
c    -2.06582417   -1.40816547   -0.07455624
n    -0.05244281   -2.71732394    0.02595635
c     2.10852052   -1.28574291   -0.03649866
c     2.20534641    1.32883171   -0.05413001
n    -0.04905677    2.71544247    0.04260348
h    -3.70501894    2.52901171    0.30678619
h    -3.74224702   -2.42130414    0.26233305
h     3.77128155   -2.75142620    0.59786274
h     3.87967514    2.54770365   -0.00419358
c    -2.16735043    1.26140529   -0.00565654
c    -2.24384389   -1.25126212   -0.08051455
n     0.02914836   -2.64706053   -0.03215391
c     2.16610584   -1.23080302    0.11822018
c     2.17859988    1.29864370   -0.08301371
n     0.03835925    2.63270653    0.02970784
h    -4.01627270    2.34475658    0.50166670
h    -3.94082457   -2.75277633    0.21540073
h     3.85427807   -2.34067574    0.17168188
h     3.95723886    2.01874347   -0.24737934
c    -2.28803587    1.30513429   -0.08445204
c    -2.19533667   -1.30444054   -0.05933288
n     0.10302422   -2.69190603    0.04740992
c     2.21797259   -1.33116735    0.04708276
c     2.14419911    1.25589999   -0.10623285
n     0.00827927    2.77543475    0.11021034
h    -3.93852178    2.41066092    0.23683264
h    -4.11438278   -2.04404475    0.15380738
h     4.00368855   -2.67021735   -0.13857094
h     3.94716675    2.03177310   -0.02357268
c    -2.08738965    1.30107485   -0.05539076
c    -2.27767949   -1.34371682    0.01930259
n     0.00532715   -2.56210118   -0.00210153
c     2.16959939   -1.33071152    0.06904955
c     2.19142175    1.25123182   -0.05773445
n    -0.05507253    2.69723946    0.07396138
h    -3.80694895    2.30648860   -0.14999983
h    -3.58065111   -2.80469849   -0.04679883
h     3.90514918   -2.25913196   -0.37613618
h     4.22187350    2.33509798   -0.13027205
c    -2.06903541    1.34369633   -0.00877389
c    -2.15340709   -1.30081296   -0.11500219
n     0.01631685   -2.75092049    0.03229708
c     2.17788053   -1.28564871    0.10285119
c     2.05460964    1.24517256   -0.12306471
n    -0.02801284    2.78456494    0.07596326
h    -4.02042728    2.05617713    0.41139573
h    -3.91529500   -2.26664389    0.03272042
h     3.97001837   -2.53404968    0.01888778
h     4.00846647    2.24835993   -0.25117970
c    -2.07291624    1.19121029   -0.14357391
c    -2.25355550   -1.38670478    0.18887567
n    -0.07796261   -2.57381174   -0.11720927
c     2.17256893   -1.29078892    0.01625752
c     2.24829272    1.39833705   -0.02458805
n    -0.01918175    2.65886996    0.03969549
h    -3.96712361    2.31736343   -0.16184249
h    -3.85076763   -2.32686231    0.30489061
h     3.73933514   -2.35821294    0.00661161
h     4.30339903    2.23400518    0.48673019
c    -2.14345616    1.34153369   -0.15021210
c    -2.14325294   -1.31652074    0.03375810
n     0.02143530   -2.72313424    0.00646541
c     2.11008461   -1.26375972    0.05083344
c     2.17400516    1.31871015   -0.00261116
n    -0.01493139    2.65275258    0.09352956
h    -4.00508733    2.49313688   -0.26469002
h    -3.94419899   -2.36400532    0.51437450
h     3.87164132   -2.25738529   -0.90668072
h     4.01849378    2.15317811    0.08079920
c    -2.22950892    1.43974683   -0.17950799
c    -2.16576118   -1.38730708    0.07925985
n    -0.01483689   -2.67045669    0.06856825
c     2.25073105   -1.33528139   -0.08179736
c     2.31021846    1.31972094   -0.05936231
n    -0.13488473    2.64870285    0.15723236
h    -3.91949262    2.55196844   -0.26800741
h    -4.07621253   -2.33312232    0.00424448
h     4.01184706   -2.95225773   -0.22245390
h     4.08961811    2.59614899    0.22590036
c    -2.21375636    1.35369530   -0.08255985
c    -2.07945682   -1.21661285    0.10650744
n     0.02333632   -2.77563034   -0.00677244
c     2.15419372   -1.36809072   -0.05594584
c     2.13664807    1.32615124    0.06241539
n    -0.02496325    2.68707137    0.00265257
h    -4.03580006    2.21849099   -0.16617723
h    -3.93259933   -2.20221210   -0.04353106
h     3.98542189   -2.30045299   -0.26974986
h     4.03384415    2.38075388    0.17419757
c    -2.17476298    1.29632259   -0.10268544
c    -2.24468866   -1.37362317    0.10983264
n     0.00639955   -2.61937994   -0.09448568
c     2.25932568   -1.37284168    0.11874372
c     2.15707574    1.34534794   -0.05954316
n    -0.00304689    2.69549152    0.04227815
h    -3.88184956    2.50150027    0.24190124
h    -4.14906390   -2.28833195   -0.10457359
h     3.88802202   -2.40185254   -0.15107393
h     4.13266022    2.38007519   -0.05157950
c    -2.13352330    1.27667958    0.04762605
c    -2.15720932   -1.31850892   -0.08615696
n    -0.02298841   -2.67280026   -0.04299232
c     2.19663118   -1.29293979    0.13112421
c     2.16205948    1.28417021   -0.09133474
n     0.00125598    2.73421412    0.03126996
h    -4.11424307    2.12708491    0.17324572
h    -4.01990357   -2.20776433    0.15646270
h     3.81555713   -2.80447455    0.20638509
h     3.81064080    2.63487339   -0.38821806
c    -2.30228861    1.33914859    0.09027982
c    -2.26208398   -1.25965492   -0.13357579
n     0.07566845   -2.66061214    0.10719261
c     2.24600863   -1.29763097    0.04491919
c     2.17831949    1.33992313   -0.07725459
n     0.06392812    2.58783846    0.01894022
h    -4.22087153    2.54990495    0.18617027
h    -4.01020198   -2.55445117   -0.57596555
h     3.98008874   -2.69961434   -0.20523971
h     3.98039511    2.26389119   -0.25614345
c    -2.30901065    1.33481396   -0.00235429
c    -2.15462462   -1.27307685   -0.01883446
n     0.07556336   -2.65663599   -0.01859822
c     2.18878737   -1.35262408    0.01082664
c     2.22992038    1.29630562   -0.04461368
n    -0.03528071    2.65750225   -0.01256914
h    -3.90328275    2.56544089    0.09241370
h    -3.93438367   -2.32458973    0.41056296
h     3.77121570   -2.52665179    0.05159850
h     4.04218425    2.20918643    0.53366255
c    -2.10110084    1.30634958   -0.13034520
c    -2.11854601   -1.26038115    0.16903034
n     0.05794171   -2.78027398   -0.02840083
c     1.94877725   -1.19628908   -0.14211930
c     2.22117117    1.30565384    0.15870181
n    -0.01976135    2.64078849   -0.02431244
h    -3.92205770    2.37192947   -0.30428552
h    -4.18253142   -2.42706562    0.26898037
h     4.06156274   -2.30542348   -0.19519887
h     4.10482828    2.44739875    0.30425482
c    -2.14089999    1.31204454   -0.06407659
c    -2.15665705   -1.28596343    0.05670551
n     0.04671149   -2.71192515   -0.00618553
c     2.13766910   -1.32406111   -0.09537679
c     2.14243727    1.35484823    0.08324685
n     0.00802425    2.66058832   -0.00734181
h    -4.06976030    2.30474131   -0.11686890
h    -4.14170115   -2.13327325    0.31150875
h     3.85766779   -2.57350596    0.08156476
h     3.80124870    2.43758870    0.14415708
c    -2.16267175    1.35845223    0.08928282
c    -2.23444943   -1.37557740    0.02722082
n    -0.02065994   -2.70802594   -0.07849639
c     2.26367448   -1.29998232    0.03773110
c     2.18223386    1.35549957    0.08724618
n     0.00837836    2.68876627   -0.10151827
h    -4.28147240    2.45061943    0.03274504
h    -3.98146412   -2.42630704   -0.19343313
h     3.77769146   -2.44198678    0.19458896
h     4.07445684    2.22772806   -0.41062176
c    -2.16143500    1.32998027   -0.06571363
c    -2.13468123   -1.34284903    0.03878408
n     0.04184166   -2.86934499   -0.03617886
c     2.05529680   -1.25493476    0.01550029
c     2.20221567    1.34816682    0.01598948
n     0.01687853    2.80664837   -0.01206941
h    -4.05030103    2.17675465    0.11658638
h    -4.32687039   -2.18650186    0.38220894
h     3.83605289   -2.15027156   -0.23004874
h     4.18530936    2.07339842    0.34728437
c    -2.17371169    1.34180451   -0.00317173
c    -2.18343188   -1.31254030   -0.06589688
n     0.00260121   -2.68378794    0.08803857
c     2.19763425   -1.34981167   -0.01530199
c     2.13713143    1.34879301   -0.14060437
n     0.00063586    2.64867984    0.18023946
h    -3.74332379    2.71360952   -0.37387830
h    -3.82933374   -2.65846231   -0.43288502
h     3.88549414   -2.40401730    0.42611974
h     3.90888033    2.50005115   -0.66571127
c    -2.14182317    1.28423320    0.07180978
c    -2.16720420   -1.40451435   -0.19287074
n    -0.01369890   -2.66256941    0.07414422
c     2.11779336   -1.32950524    0.07473274
c     2.18968867    1.36721523   -0.20172330
n     0.00888941    2.73659908    0.08995063
h    -3.92584179    2.47111160    0.48834185
h    -4.07320744   -2.41208106   -0.16959461
h     3.89980249   -2.25426196    0.59275996
h     4.18448841    2.15069911   -0.23528419
c    -2.13638424    1.34375582    0.04046139
c    -2.08837049   -1.39232923    0.00178907
n    -0.08086736   -2.78065481   -0.00746569
c     2.15608009   -1.32184528    0.00609353
c     2.14716545    1.36079961   -0.00172707
n     0.00813075    2.77625385   -0.07123295
h    -3.79895276    2.26811276    0.31041726
h    -3.91546561   -2.34304525   -0.16518598
h     3.72370257   -2.31265703    0.03573186
h     4.06591053    2.56337589    0.35693484
c    -2.03777138    1.38618084    0.05732372
c    -2.13529838   -1.37667505    0.03085033
n     0.05145245   -2.69973836   -0.07392142
c     2.13315008   -1.36195756    0.04306652
c     2.00540076    1.35656446   -0.00741797
n    -0.02598296    2.72032687   -0.08526928
h    -3.75201452    2.36291235    0.51897290
h    -4.19482073   -2.35251279   -0.32242276
h     3.88853538   -2.73797834    0.52169267
h     4.11580533    2.39250080    0.01792233
c    -2.16106202    1.22873748    0.01342764
c    -2.12064917   -1.47745175    0.02490494
n    -0.01175983   -2.52341151   -0.01908650
c     1.97679038   -1.24565684    0.01296829
c     2.29115688    1.36077906    0.01024915
n     0.05687801    2.64760644   -0.04130695
h    -3.94483536    2.42537064    0.06525293
h    -4.34296495   -2.34408469   -0.06181920
h     3.84573873   -2.56516077   -0.10701209
h     3.97920881    2.35038268    0.20916873
c    -2.13918803    1.34813041    0.12837453
c    -2.23174598   -1.40951847   -0.05377690
n    -0.05066630   -2.63294241   -0.12100859
c     2.18526240   -1.35522673    0.20373612
c     2.16723919    1.27971181   -0.08387427
n     0.04411249    2.77654649   -0.10988911
h    -4.18194227    2.10897992    0.59761911
h    -3.64535588   -2.61162303   -0.00447212
h     4.33983959   -2.20132247    0.18711338
h     3.79819229    2.34025470    0.11039500
c    -2.06221906    1.27663938   -0.08750606
c    -2.15967342   -1.36008359    0.05042821
n    -0.05002616   -2.64301421    0.01233715
c     2.09198033   -1.29782171   -0.00228478
c     2.30031103    1.36595728    0.04802229
n    -0.09044693    2.63148076   -0.01325143
h    -3.80979692    2.55843118    0.18258078
h    -3.94430310   -2.29244647    0.04261899
h     3.94245905   -2.48739368   -0.57966096
h     3.73265310    2.56410308    0.26396076
c    -2.06494498    1.27499799    0.05176006
c    -2.13092227   -1.33471434   -0.04348524
n     0.01327341   -2.74009603   -0.00180746
c     2.05479404   -1.31208036    0.00317728
c     2.16089018    1.39374851   -0.03070058
n    -0.01745175    2.74266007   -0.00831668
h    -4.09970122    2.39742853   -0.00345960
h    -4.02709372   -2.34404326    0.07158713
h     3.83984907   -2.62472706    0.26600175
h     4.10882760    2.27410019    0.03593749
c    -2.15587106    1.33787220    0.11177181
c    -2.08340763   -1.36377850   -0.05442340
n    -0.07943933   -2.71222675    0.07928437
c     2.20987592   -1.29090843    0.02325256
c     2.14679312    1.32636101   -0.11882489
n    -0.04125300    2.65794478   -0.00830083
h    -3.62663468    2.70664202    0.05623771
h    -3.97688862   -2.19952794   -0.82099441
h     3.94364585   -2.29767944   -0.05217729
h     3.93779089    2.43100796    0.28620655
c    -2.12452612    1.33893918   -0.04495189
c    -2.17169849   -1.32894252   -0.09277661
n     0.02708353   -2.78324715    0.07425832
c     2.08084548   -1.34140365    0.04955174
c     2.22751619    1.42462293   -0.19362182
n    -0.03700988    2.66372807    0.15564273
h    -3.86559612    2.47466649    0.24474611
h    -4.03354879   -2.16494915   -0.18341704
h     3.83357005   -2.30028023    0.25625719
h     4.05884857    2.54027924   -0.15350869
c    -2.21102915    1.37244223    0.09632155
c    -2.07487246   -1.28549220    0.04837389
n     0.01093335   -2.76314607   -0.09608018
c     2.15259412   -1.35015639    0.11283680
c     2.12058842    1.29924236   -0.05533728
n     0.02216063    2.76576254   -0.07319934
h    -3.97385472    2.26449980   -0.19410996
h    -3.85263144   -2.64786869   -0.11948488
h     3.72255391   -2.43971158   -0.12868507
h     3.79569566    2.35725853    0.38460123
c    -2.10140295    1.32373260   -0.08076689
c    -2.23926462   -1.46899824   -0.04714232
n    -0.04324025   -2.81604629    0.12043953
c     2.07233697   -1.26718168   -0.13291169
c     2.19533412    1.42329573    0.11157268
n     0.10362402    2.76791728    0.01160833
h    -4.06424030    2.46770202    0.31921146
h    -3.77520919   -2.41684040    0.00080600
h     3.82729912   -2.27200747   -0.18369015
h     4.04311036    2.76057858   -0.19234454
c    -2.03695138    1.28376959   -0.02247201
c    -2.21117223   -1.35410791    0.02391833
n    -0.04172963   -2.69532684   -0.00736574
c     2.17011888   -1.36352215   -0.03094785
c     2.12530990    1.42343934    0.08727325
n     0.01364021    2.70261640   -0.05356236
h    -4.01338413    2.05934427    0.11816965
h    -4.11161241   -2.13498980    0.14007282
h     4.04470516   -2.22984459   -0.18545267
h     3.90680488    2.32840268    0.08525812
c    -2.18310431    1.37889167    0.02185535
c    -2.07816640   -1.33452594   -0.03228699
n    -0.04293130   -2.75874360    0.06429062
c     2.12599668   -1.29168340   -0.04643202
c     2.13085635    1.39294229   -0.07091344
n     0.04208498    2.64586682    0.06447646
h    -3.99049371    2.14603184   -0.25917188
h    -3.80487183   -2.12260466   -0.22313655
h     4.04276712   -2.62955774    0.18987922
h     3.81700637    2.43896316    0.02610891
c    -2.05279606    1.38359950   -0.00687829
c    -2.22087204   -1.39123089   -0.12058659
n    -0.03890745   -2.67946415    0.08127496
c     2.18578587   -1.28482633    0.04239065
c     2.17462202    1.39067342   -0.11792788
n    -0.02342862    2.60896066    0.09347841
h    -3.79895571    2.42245124    0.49031786
h    -4.08232424   -2.57490628   -0.32511656
h     3.93622792   -2.39614166    0.26188080
h     3.77742855    2.35768736   -0.43583959
c    -2.10296473    1.21350351   -0.06608951
c    -2.12348272   -1.38936728   -0.00078286
n    -0.04960706   -2.56893587    0.04315416
c     2.13574064   -1.37250746   -0.02248843
c     2.21773329    1.40135668   -0.02475940
n    -0.06050960    2.69854193    0.07405638
h    -3.87226383    2.33659408   -0.12508946
h    -4.11205407   -2.09141434    0.05492269
h     3.71720723   -2.35364182   -0.17077267
h     4.28324112    2.05975189   -0.02756974
c    -2.18850829    1.32448215    0.13835925
c    -2.22453002   -1.32320103   -0.06007405
n     0.04751528   -2.66882808   -0.06156929
c     2.08934841   -1.35459531    0.17585199
c     2.18860460    1.39495634   -0.05453965
n     0.06389836    2.66626005   -0.08213558
h    -3.88297374    2.61836102    0.23148548
h    -3.75549649   -2.96128973   -0.28200505
h     3.96817051   -2.54606082   -0.17661465
h     3.73219146    2.42839019   -0.15493221
c    -2.09394345    1.35222939   -0.01831465
c    -2.06966200   -1.31787667   -0.07517908
n     0.01513131   -2.67383670    0.07722702
c     2.04688169   -1.44252011   -0.04676981
c     2.12858388    1.38369834    0.01410548
n    -0.05533886    2.72364908    0.05332671
h    -3.87842350    2.37208817    0.02295891
h    -3.70976964   -2.57157657    0.02047168
h     4.05824456   -2.55169108    0.02737940
h     3.94726070    2.35068469   -0.38124976
c    -2.12716119    1.35614158    0.03484497
c    -2.14930663   -1.42981264    0.01741791
n    -0.04768775   -2.56714940   -0.00601691
c     2.13267486   -1.25202274    0.03303086
c     2.23328593    1.30332669   -0.07661246
n    -0.01880732    2.60990760    0.02157404
h    -4.11716905    2.24866108   -0.13460426
h    -3.92200277   -2.45836076   -0.33820359
h     3.73665012   -2.58247083    0.08901965
h     4.15987331    2.46463838    0.06417078
c    -2.23996916    1.37950002   -0.02396452
